algorithm,correct,minrun,insertion_ratio,extended_run_count,weighted_merge_workload,merge_comparisons,adjusted_run_count,adjusted_normalized_run_count,adjusted_avg_run_length,adjusted_run_cv,adjusted_max_run_ratio,adjusted_max_to_avg_ratio,adjusted_run_entropy,adjusted_run_entropy_bound_nH,n,data_type,trial,natural_run_count,natural_normalized_run_count,natural_avg_run_length,natural_run_cv,natural_max_run_ratio,natural_max_to_avg_ratio,natural_run_entropy,natural_run_entropy_bound_nH
powersort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,1,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_without_minrun,True,0,0.0,0,8984,4432,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,1,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_without_minrun,True,0,0.0,0,8976,4472,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,1,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,2,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,2,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_without_minrun,True,0,0.0,0,8984,4432,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,2,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_without_minrun,True,0,0.0,0,8976,4472,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,2,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,3,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,3,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_without_minrun,True,0,0.0,0,8984,4432,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,3,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_without_minrun,True,0,0.0,0,8976,4472,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,3,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,4,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_with_minrun,True,63,1.0,16,4000,1992,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,many_tiny_runs,4,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_without_minrun,True,0,0.0,0,8984,4432,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,4,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
powersort_style_without_minrun,True,0,0.0,0,8976,4472,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017,1000,many_tiny_runs,4,500,0.5,2.0,0.0,0.002,1.0,8.965784284662018,8965.784284662017
timsort_style_with_minrun,True,63,1.0,16,4000,3807,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,0,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748
powersort_style_with_minrun,True,63,1.0,16,4000,3807,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,0,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748
timsort_style_without_minrun,True,0,0.0,0,9064,8178,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748,1000,duplicate_heavy,0,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748
powersort_style_without_minrun,True,0,0.0,0,8643,7748,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748,1000,duplicate_heavy,0,396,0.396,2.525252525252525,0.339316960967176,0.008,3.168,8.559095891732747,8559.095891732748
timsort_style_with_minrun,True,63,1.0,16,4000,3772,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,1,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914
powersort_style_with_minrun,True,63,1.0,16,4000,3772,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,1,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914
timsort_style_without_minrun,True,0,0.0,0,9325,8405,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914,1000,duplicate_heavy,1,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914
powersort_style_without_minrun,True,0,0.0,0,8683,7763,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914,1000,duplicate_heavy,1,405,0.405,2.4691358024691357,0.301778064146485,0.005,2.025,8.603092982690914,8603.092982690914
timsort_style_with_minrun,True,63,1.0,16,4000,3765,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,2,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402
powersort_style_with_minrun,True,63,1.0,16,4000,3765,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,2,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402
timsort_style_without_minrun,True,0,0.0,0,9126,8201,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402,1000,duplicate_heavy,2,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402
powersort_style_without_minrun,True,0,0.0,0,8657,7754,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402,1000,duplicate_heavy,2,401,0.401,2.493765586034913,0.3279664616999732,0.007,2.807,8.580905263147402,8580.905263147402
timsort_style_with_minrun,True,63,1.0,16,4000,3796,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,3,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399
powersort_style_with_minrun,True,63,1.0,16,4000,3796,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,3,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399
timsort_style_without_minrun,True,0,0.0,0,9039,8082,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399,1000,duplicate_heavy,3,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399
powersort_style_without_minrun,True,0,0.0,0,8708,7842,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399,1000,duplicate_heavy,3,412,0.412,2.4271844660194173,0.31235876808567425,0.007,2.8840000000000003,8.626131454172398,8626.131454172399
timsort_style_with_minrun,True,63,1.0,16,4000,3817,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,4,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656
powersort_style_with_minrun,True,63,1.0,16,4000,3817,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,duplicate_heavy,4,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656
timsort_style_without_minrun,True,0,0.0,0,9616,8738,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656,1000,duplicate_heavy,4,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656
powersort_style_without_minrun,True,0,0.0,0,8663,7852,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656,1000,duplicate_heavy,4,399,0.399,2.506265664160401,0.3243917384891299,0.007,2.793,8.574482713680656,8574.482713680656
timsort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,0,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,0,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_without_minrun,True,0,0.0,0,5000,2856,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,0,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_without_minrun,True,0,0.0,0,5008,2620,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,0,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,1,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,1,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_without_minrun,True,0,0.0,0,5000,2856,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,1,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_without_minrun,True,0,0.0,0,5008,2620,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,1,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,2,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,2,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_without_minrun,True,0,0.0,0,5000,2856,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,2,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_without_minrun,True,0,0.0,0,5008,2620,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,2,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,3,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,3,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_without_minrun,True,0,0.0,0,5000,2856,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,3,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_without_minrun,True,0,0.0,0,5008,2620,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,3,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,4,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_with_minrun,True,63,1.0,16,4000,2584,16,0.016,62.5,0.030983866769659335,0.063,1.008,3.9992799727108106,3999.2799727108104,1000,alternating_small_large_raw_runs,4,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_without_minrun,True,0,0.0,0,5000,2856,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,4,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
powersort_style_without_minrun,True,0,0.0,0,5008,2620,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086,1000,alternating_small_large_raw_runs,4,32,0.032,31.25,0.9849751265894993,0.064,2.048,4.149784284662086,4149.784284662086
timsort_style_with_minrun,True,63,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,0,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_with_minrun,True,63,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,0,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_without_minrun,True,0,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,0,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_without_minrun,True,0,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,0,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_with_minrun,True,63,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,1,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_with_minrun,True,63,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,1,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_without_minrun,True,0,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,1,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_without_minrun,True,0,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,1,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_with_minrun,True,63,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,2,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_with_minrun,True,63,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,2,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_without_minrun,True,0,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,2,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_without_minrun,True,0,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,2,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_with_minrun,True,63,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,3,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_with_minrun,True,63,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,3,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_without_minrun,True,0,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,3,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_without_minrun,True,0,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,3,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_with_minrun,True,63,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,4,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_with_minrun,True,63,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,4,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_without_minrun,True,0,0.0,0,2630,1496,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,4,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
powersort_style_without_minrun,True,0,0.0,0,2630,1307,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148,1000,alternating_minrun_large_runs,4,6,0.006,166.66666666666666,0.6316518028154435,0.307,1.842,2.279066180148,2279.066180148
timsort_style_with_minrun,True,63,0.252,4,1504,1054,5,0.005,200.0,1.37,0.748,3.74,1.318432687944156,1318.432687944156,1000,one_huge_tail_raw_runs,0,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
powersort_style_with_minrun,True,63,0.252,4,1504,1054,5,0.005,200.0,1.37,0.748,3.74,1.318432687944156,1318.432687944156,1000,one_huge_tail_raw_runs,0,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
timsort_style_without_minrun,True,0,0.0,0,2376,1432,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309,1000,one_huge_tail_raw_runs,0,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
powersort_style_without_minrun,True,0,0.0,0,2368,1428,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309,1000,one_huge_tail_raw_runs,0,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
timsort_style_with_minrun,True,63,0.252,4,1504,1054,5,0.005,200.0,1.37,0.748,3.74,1.318432687944156,1318.432687944156,1000,one_huge_tail_raw_runs,1,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
powersort_style_with_minrun,True,63,0.252,4,1504,1054,5,0.005,200.0,1.37,0.748,3.74,1.318432687944156,1318.432687944156,1000,one_huge_tail_raw_runs,1,101,0.101,9.900990099009901,7.98,0.8,80.8,2.050699332842309,2050.699332842309
